x,z
http://gemeenteraad.org/vocabulary/has_seats(1958),http://gemeenteraad.org/vocabulary/has_seats(1958)
http://gemeenteraad.org/vocabulary/has_seats(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Partij_van_de_Toekomst_(PvdT)_have_vote(2014),http://gemeenteraad.org/vocabulary/Partij_van_de_Toekomst_(PvdT)_have_vote(2014)
http://gemeenteraad.org/vocabulary/Partij_van_de_Toekomst_(PvdT)_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/ChristenUnie_have_vote(2014),http://gemeenteraad.org/vocabulary/ChristenUnie_have_vote(2014)
http://gemeenteraad.org/vocabulary/ChristenUnie_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_blank(2010),http://gemeenteraad.org/vocabulary/percent_blank(2010)
http://gemeenteraad.org/vocabulary/percent_blank(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(2002),http://gemeenteraad.org/vocabulary/percent_invalid_blank(2002)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/invalid_vote(2006),http://gemeenteraad.org/vocabulary/invalid_vote(2006)
http://gemeenteraad.org/vocabulary/invalid_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1998),http://gemeenteraad.org/vocabulary/voters_number(1998)
http://gemeenteraad.org/vocabulary/voters_number(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1986),http://gemeenteraad.org/vocabulary/voters_number(1986)
http://gemeenteraad.org/vocabulary/voters_number(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(2002),http://gemeenteraad.org/vocabulary/SGP_have_vote(2002)
http://gemeenteraad.org/vocabulary/SGP_have_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(2010),http://gemeenteraad.org/vocabulary/blank_vote(2010)
http://gemeenteraad.org/vocabulary/blank_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1974),http://gemeenteraad.org/vocabulary/voters_number(1974)
http://gemeenteraad.org/vocabulary/voters_number(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CHU_have_vote(1949),http://gemeenteraad.org/vocabulary/CHU_have_vote(1949)
http://gemeenteraad.org/vocabulary/CHU_have_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1962),http://gemeenteraad.org/vocabulary/voters_number(1962)
http://gemeenteraad.org/vocabulary/voters_number(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1958),http://gemeenteraad.org/vocabulary/blank_vote(1958)
http://gemeenteraad.org/vocabulary/blank_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1990),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1990)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1990),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1946),http://gemeenteraad.org/vocabulary/blank_vote(1946)
http://gemeenteraad.org/vocabulary/blank_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Partij_van_de_Arbeid_(P.v.d.A.)_have_vote(2014),http://gemeenteraad.org/vocabulary/Partij_van_de_Arbeid_(P.v.d.A.)_have_vote(2014)
http://gemeenteraad.org/vocabulary/Partij_van_de_Arbeid_(P.v.d.A.)_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Nederlandse_Moslim_Partij_have_vote(2010),http://gemeenteraad.org/vocabulary/Nederlandse_Moslim_Partij_have_vote(2010)
http://gemeenteraad.org/vocabulary/Nederlandse_Moslim_Partij_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(2006),http://gemeenteraad.org/vocabulary/has_vote_percent(2006)
http://gemeenteraad.org/vocabulary/has_vote_percent(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CDA_have_vote(1978),http://gemeenteraad.org/vocabulary/CDA_have_vote(1978)
http://gemeenteraad.org/vocabulary/CDA_have_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA&GL&D66_have_vote(2010),http://gemeenteraad.org/vocabulary/PvdA&GL&D66_have_vote(2010)
http://gemeenteraad.org/vocabulary/PvdA&GL&D66_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/NVU_have_vote(2006),http://gemeenteraad.org/vocabulary/NVU_have_vote(2006)
http://gemeenteraad.org/vocabulary/NVU_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CP86_have_vote(1994),http://gemeenteraad.org/vocabulary/CP86_have_vote(1994)
http://gemeenteraad.org/vocabulary/CP86_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/BP_have_vote(1966),http://gemeenteraad.org/vocabulary/BP_have_vote(1966)
http://gemeenteraad.org/vocabulary/BP_have_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GL_have_vote(2006),http://gemeenteraad.org/vocabulary/GL_have_vote(2006)
http://gemeenteraad.org/vocabulary/GL_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Onafhankelijk_have_vote(1986),http://gemeenteraad.org/vocabulary/Onafhankelijk_have_vote(1986)
http://gemeenteraad.org/vocabulary/Onafhankelijk_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1990),http://gemeenteraad.org/vocabulary/percent_vote(1990)
http://gemeenteraad.org/vocabulary/percent_vote(1990),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1998),http://gemeenteraad.org/vocabulary/VVD_have_vote(1998)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GL&SP&D66_have_vote(2006),http://gemeenteraad.org/vocabulary/GL&SP&D66_have_vote(2006)
http://gemeenteraad.org/vocabulary/GL&SP&D66_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GL&D66_have_vote(2010),http://gemeenteraad.org/vocabulary/GL&D66_have_vote(2010)
http://gemeenteraad.org/vocabulary/GL&D66_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(2010),http://gemeenteraad.org/vocabulary/has_vote(2010)
http://gemeenteraad.org/vocabulary/has_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/RPF_have_vote(1998),http://gemeenteraad.org/vocabulary/RPF_have_vote(1998)
http://gemeenteraad.org/vocabulary/RPF_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1982),http://gemeenteraad.org/vocabulary/GPV_have_vote(1982)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1994),http://gemeenteraad.org/vocabulary/GPV_have_vote(1994)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1974),http://gemeenteraad.org/vocabulary/VVD_have_vote(1974)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1986),http://gemeenteraad.org/vocabulary/VVD_have_vote(1986)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1962),http://gemeenteraad.org/vocabulary/VVD_have_vote(1962)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/RPF_have_vote(1986),http://gemeenteraad.org/vocabulary/RPF_have_vote(1986)
http://gemeenteraad.org/vocabulary/RPF_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/KVP_have_vote(1946),http://gemeenteraad.org/vocabulary/KVP_have_vote(1946)
http://gemeenteraad.org/vocabulary/KVP_have_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CU_have_vote(2010),http://gemeenteraad.org/vocabulary/CU_have_vote(2010)
http://gemeenteraad.org/vocabulary/CU_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/KVP_have_vote(1958),http://gemeenteraad.org/vocabulary/KVP_have_vote(1958)
http://gemeenteraad.org/vocabulary/KVP_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1966),http://gemeenteraad.org/vocabulary/valid_vote(1966)
http://gemeenteraad.org/vocabulary/valid_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1978),http://gemeenteraad.org/vocabulary/valid_vote(1978)
http://gemeenteraad.org/vocabulary/valid_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SP_have_vote(1990),http://gemeenteraad.org/vocabulary/SP_have_vote(1990)
http://gemeenteraad.org/vocabulary/SP_have_vote(1990),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA&D66_have_vote(2014),http://gemeenteraad.org/vocabulary/PvdA&D66_have_vote(2014)
http://gemeenteraad.org/vocabulary/PvdA&D66_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvDA_have_vote(2002),http://gemeenteraad.org/vocabulary/PvDA_have_vote(2002)
http://gemeenteraad.org/vocabulary/PvDA_have_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(2006),http://gemeenteraad.org/vocabulary/percent_invalid_blank(2006)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/RK_have_vote(1982),http://gemeenteraad.org/vocabulary/RK_have_vote(1982)
http://gemeenteraad.org/vocabulary/RK_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PSP_have_vote(1962),http://gemeenteraad.org/vocabulary/PSP_have_vote(1962)
http://gemeenteraad.org/vocabulary/PSP_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PSP_have_vote(1974),http://gemeenteraad.org/vocabulary/PSP_have_vote(1974)
http://gemeenteraad.org/vocabulary/PSP_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PSP_have_vote(1986),http://gemeenteraad.org/vocabulary/PSP_have_vote(1986)
http://gemeenteraad.org/vocabulary/PSP_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(2014),http://gemeenteraad.org/vocabulary/blank_vote(2014)
http://gemeenteraad.org/vocabulary/blank_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(2002),http://gemeenteraad.org/vocabulary/blank_vote(2002)
http://gemeenteraad.org/vocabulary/blank_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GG_have_vote(1982),http://gemeenteraad.org/vocabulary/GG_have_vote(1982)
http://gemeenteraad.org/vocabulary/GG_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://www.gemeentegeschiedenis.nl/gg-schema#year,http://www.gemeentegeschiedenis.nl/gg-schema#year
http://www.gemeentegeschiedenis.nl/gg-schema#year,http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Piratenpartij_have_vote(2014),http://gemeenteraad.org/vocabulary/Piratenpartij_have_vote(2014)
http://gemeenteraad.org/vocabulary/Piratenpartij_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1982),http://gemeenteraad.org/vocabulary/PvdA_have_vote(1982)
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1994),http://gemeenteraad.org/vocabulary/PvdA_have_vote(1994)
http://gemeenteraad.org/vocabulary/PvdA_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1953),http://gemeenteraad.org/vocabulary/valid_vote(1953)
http://gemeenteraad.org/vocabulary/valid_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_blank(2014),http://gemeenteraad.org/vocabulary/percent_blank(2014)
http://gemeenteraad.org/vocabulary/percent_blank(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(2006),http://gemeenteraad.org/vocabulary/SGP_have_vote(2006)
http://gemeenteraad.org/vocabulary/SGP_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1978),http://gemeenteraad.org/vocabulary/voters_number(1978)
http://gemeenteraad.org/vocabulary/voters_number(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1966),http://gemeenteraad.org/vocabulary/voters_number(1966)
http://gemeenteraad.org/vocabulary/voters_number(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1966),http://gemeenteraad.org/vocabulary/has_seats(1966)
http://gemeenteraad.org/vocabulary/has_seats(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/invalid_vote(2002),http://gemeenteraad.org/vocabulary/invalid_vote(2002)
http://gemeenteraad.org/vocabulary/invalid_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1978),http://gemeenteraad.org/vocabulary/has_seats(1978)
http://gemeenteraad.org/vocabulary/has_seats(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/invalid_vote(2014),http://gemeenteraad.org/vocabulary/invalid_vote(2014)
http://gemeenteraad.org/vocabulary/invalid_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA&GL_have_vote(2010),http://gemeenteraad.org/vocabulary/PvdA&GL_have_vote(2010)
http://gemeenteraad.org/vocabulary/PvdA&GL_have_vote(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(2010),http://gemeenteraad.org/vocabulary/vote_number(2010)
http://gemeenteraad.org/vocabulary/vote_number(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/vote_number(1958),http://gemeenteraad.org/vocabulary/vote_number(1958)
http://gemeenteraad.org/vocabulary/vote_number(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(2002),http://gemeenteraad.org/vocabulary/has_vote_percent(2002)
http://gemeenteraad.org/vocabulary/has_vote_percent(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(2014),http://gemeenteraad.org/vocabulary/has_vote_percent(2014)
http://gemeenteraad.org/vocabulary/has_vote_percent(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA&GroenLinks_have_vote(2014),http://gemeenteraad.org/vocabulary/PvdA&GroenLinks_have_vote(2014)
http://gemeenteraad.org/vocabulary/PvdA&GroenLinks_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Overig_have_vote(1998),http://gemeenteraad.org/vocabulary/Overig_have_vote(1998)
http://gemeenteraad.org/vocabulary/Overig_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1949),http://gemeenteraad.org/vocabulary/has_vote(1949)
http://gemeenteraad.org/vocabulary/has_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1990),http://gemeenteraad.org/vocabulary/GPV_have_vote(1990)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1990),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Nieuw_Rechts_have_vote(2006),http://gemeenteraad.org/vocabulary/Nieuw_Rechts_have_vote(2006)
http://gemeenteraad.org/vocabulary/Nieuw_Rechts_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CHU_have_vote(1946),http://gemeenteraad.org/vocabulary/CHU_have_vote(1946)
http://gemeenteraad.org/vocabulary/CHU_have_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://www.opengis.net/ont/geosparql#asWKT,http://www.opengis.net/ont/geosparql#asWKT
http://www.opengis.net/ont/geosparql#asWKT,http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(1953),http://gemeenteraad.org/vocabulary/voters_number(1953)
http://gemeenteraad.org/vocabulary/voters_number(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_seats(1953),http://gemeenteraad.org/vocabulary/has_seats(1953)
http://gemeenteraad.org/vocabulary/has_seats(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/CHU_have_vote(1958),http://gemeenteraad.org/vocabulary/CHU_have_vote(1958)
http://gemeenteraad.org/vocabulary/CHU_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PvdA_GL_have_vote(2006),http://gemeenteraad.org/vocabulary/PvdA_GL_have_vote(2006)
http://gemeenteraad.org/vocabulary/PvdA_GL_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SP_have_vote(2002),http://gemeenteraad.org/vocabulary/SP_have_vote(2002)
http://gemeenteraad.org/vocabulary/SP_have_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1966),http://gemeenteraad.org/vocabulary/percent_vote(1966)
http://gemeenteraad.org/vocabulary/percent_vote(1966),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PVV_(Partij_voor_de_Vrijheid)_have_vote(2014),http://gemeenteraad.org/vocabulary/PVV_(Partij_voor_de_Vrijheid)_have_vote(2014)
http://gemeenteraad.org/vocabulary/PVV_(Partij_voor_de_Vrijheid)_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1953),http://gemeenteraad.org/vocabulary/percent_invalid_blank(1953)
http://gemeenteraad.org/vocabulary/percent_invalid_blank(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1978),http://gemeenteraad.org/vocabulary/percent_vote(1978)
http://gemeenteraad.org/vocabulary/percent_vote(1978),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GL_have_vote(2002),http://gemeenteraad.org/vocabulary/GL_have_vote(2002)
http://gemeenteraad.org/vocabulary/GL_have_vote(2002),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66_have_vote(1994),http://gemeenteraad.org/vocabulary/D66_have_vote(1994)
http://gemeenteraad.org/vocabulary/D66_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://www.gemeentegeschiedenis.nl/gg-schema#name,http://www.gemeentegeschiedenis.nl/gg-schema#name
http://www.gemeentegeschiedenis.nl/gg-schema#name,http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2006),http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2006)
http://gemeenteraad.org/vocabulary/Verenigde_Senioren_Partij_have_vote(2006),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1962),http://gemeenteraad.org/vocabulary/GPV_have_vote(1962)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1974),http://gemeenteraad.org/vocabulary/GPV_have_vote(1974)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1986),http://gemeenteraad.org/vocabulary/GPV_have_vote(1986)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GPV_have_vote(1998),http://gemeenteraad.org/vocabulary/GPV_have_vote(1998)
http://gemeenteraad.org/vocabulary/GPV_have_vote(1998),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/D66_have_vote(1982),http://gemeenteraad.org/vocabulary/D66_have_vote(1982)
http://gemeenteraad.org/vocabulary/D66_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Basis_Inkomen_Partij_(BIP)_have_vote(2014),http://gemeenteraad.org/vocabulary/Basis_Inkomen_Partij_(BIP)_have_vote(2014)
http://gemeenteraad.org/vocabulary/Basis_Inkomen_Partij_(BIP)_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Overige_landelijke_partijen_have_vote(1994),http://gemeenteraad.org/vocabulary/Overige_landelijke_partijen_have_vote(1994)
http://gemeenteraad.org/vocabulary/Overige_landelijke_partijen_have_vote(1994),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/ARP_have_vote(1949),http://gemeenteraad.org/vocabulary/ARP_have_vote(1949)
http://gemeenteraad.org/vocabulary/ARP_have_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/percent_vote(1953),http://gemeenteraad.org/vocabulary/percent_vote(1953)
http://gemeenteraad.org/vocabulary/percent_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(1949),http://gemeenteraad.org/vocabulary/has_vote_percent(1949)
http://gemeenteraad.org/vocabulary/has_vote_percent(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1946),http://gemeenteraad.org/vocabulary/valid_vote(1946)
http://gemeenteraad.org/vocabulary/valid_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/valid_vote(1958),http://gemeenteraad.org/vocabulary/valid_vote(1958)
http://gemeenteraad.org/vocabulary/valid_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GG_have_vote(1953),http://gemeenteraad.org/vocabulary/GG_have_vote(1953)
http://gemeenteraad.org/vocabulary/GG_have_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/voters_number(2010),http://gemeenteraad.org/vocabulary/voters_number(2010)
http://gemeenteraad.org/vocabulary/voters_number(2010),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/TROTS&OPA_have_vote(2014),http://gemeenteraad.org/vocabulary/TROTS&OPA_have_vote(2014)
http://gemeenteraad.org/vocabulary/TROTS&OPA_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/Overige_partijen_zonder_zetels_have_vote(1949),http://gemeenteraad.org/vocabulary/Overige_partijen_zonder_zetels_have_vote(1949)
http://gemeenteraad.org/vocabulary/Overige_partijen_zonder_zetels_have_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(1946),http://gemeenteraad.org/vocabulary/SGP_have_vote(1946)
http://gemeenteraad.org/vocabulary/SGP_have_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/SGP_have_vote(1958),http://gemeenteraad.org/vocabulary/SGP_have_vote(1958)
http://gemeenteraad.org/vocabulary/SGP_have_vote(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/VVD_have_vote(1949),http://gemeenteraad.org/vocabulary/VVD_have_vote(1949)
http://gemeenteraad.org/vocabulary/VVD_have_vote(1949),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/PCG_have_vote(1982),http://gemeenteraad.org/vocabulary/PCG_have_vote(1982)
http://gemeenteraad.org/vocabulary/PCG_have_vote(1982),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/blank_vote(1953),http://gemeenteraad.org/vocabulary/blank_vote(1953)
http://gemeenteraad.org/vocabulary/blank_vote(1953),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/LP_(Lokale_partijen)_have_vote(2014),http://gemeenteraad.org/vocabulary/LP_(Lokale_partijen)_have_vote(2014)
http://gemeenteraad.org/vocabulary/LP_(Lokale_partijen)_have_vote(2014),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(1946),http://gemeenteraad.org/vocabulary/has_vote_percent(1946)
http://gemeenteraad.org/vocabulary/has_vote_percent(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote_percent(1958),http://gemeenteraad.org/vocabulary/has_vote_percent(1958)
http://gemeenteraad.org/vocabulary/has_vote_percent(1958),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GG_have_vote(1974),http://gemeenteraad.org/vocabulary/GG_have_vote(1974)
http://gemeenteraad.org/vocabulary/GG_have_vote(1974),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GG_have_vote(1986),http://gemeenteraad.org/vocabulary/GG_have_vote(1986)
http://gemeenteraad.org/vocabulary/GG_have_vote(1986),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/GG_have_vote(1962),http://gemeenteraad.org/vocabulary/GG_have_vote(1962)
http://gemeenteraad.org/vocabulary/GG_have_vote(1962),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1946),http://gemeenteraad.org/vocabulary/has_vote(1946)
http://gemeenteraad.org/vocabulary/has_vote(1946),http://www.w3.org/2002/07/owl#topDataProperty
http://gemeenteraad.org/vocabulary/has_vote(1958),http://gemeenteraad.org/vocabulary/has_vote(1958)
